Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"3,400",70 to 80,800 to 900,Dec-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Dec-23
ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,250",110 to 120,"1,100 to 1,200",Dec-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Dec-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,000",50 to 60,600 to 700,Dec-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,200",100 to 110,"1,100 to 1,200",Dec-23
ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"3,900",100 to 110,"1,100 to 1,200",Dec-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,200",110 to 120,"1,100 to 1,200",Dec-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,2,"3,600",70 to 80,800 to 900,Dec-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,500",40 to 50,400 to 500,Dec-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,700",40 to 50,500 to 600,Dec-23
ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,350",90 to 100,"1,000 to 1,100",Dec-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"3,150",40 to 50,400 to 500,Dec-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Dec-23
ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"3,800",100 to 110,"1,100 to 1,200",Dec-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,600",40 to 50,500 to 600,Dec-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,200",70 to 80,700 to 800,Dec-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,000",50 to 60,600 to 700,Dec-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,300",100 to 110,"1,100 to 1,200",Dec-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,400",40 to 50,400 to 500,Dec-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,650",40 to 50,500 to 600,Dec-23
THE WOODGROVE,WOODGROVE DRIVE,25,Non-Landed Properties,2,"3,680",80 to 90,800 to 900,Dec-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,500",100 to 110,"1,100 to 1,200",Dec-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,500",40 to 50,500 to 600,Dec-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,NA,"8,200",300 to 310,"3,300 to 3,400",Dec-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,1,"2,500",50 to 60,500 to 600,Dec-23
ROSEWOOD SUITES,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,300",120 to 130,"1,300 to 1,400",Dec-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,1,"3,000",50 to 60,600 to 700,Dec-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,1,"2,750",50 to 60,600 to 700,Nov-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,1,"3,000",60 to 70,600 to 700,Nov-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,000",100 to 110,"1,100 to 1,200",Nov-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,NA,"7,700",310 to 320,"3,300 to 3,400",Nov-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,700",80 to 90,"900 to 1,000",Nov-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,500",40 to 50,400 to 500,Nov-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Nov-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,450",40 to 50,400 to 500,Nov-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,1,"2,700",50 to 60,500 to 600,Nov-23
ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,300",110 to 120,"1,100 to 1,200",Nov-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,2,"3,650",60 to 70,600 to 700,Nov-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,NA,"8,800",310 to 320,"3,300 to 3,400",Nov-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,600",40 to 50,500 to 600,Nov-23
ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"4,300",130 to 140,"1,400 to 1,500",Nov-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,1,"2,900",50 to 60,600 to 700,Nov-23
THE WOODGROVE,WOODGROVE DRIVE,25,Non-Landed Properties,2,"4,000",80 to 90,800 to 900,Nov-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,000",80 to 90,800 to 900,Nov-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,1,"3,000",50 to 60,500 to 600,Nov-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,NA,"7,900",300 to 310,"3,300 to 3,400",Nov-23
THE WOODGROVE,WOODGROVE DRIVE,25,Non-Landed Properties,2,"4,000",80 to 90,800 to 900,Nov-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,300",70 to 80,800 to 900,Nov-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,500",40 to 50,400 to 500,Nov-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,1,"3,000",50 to 60,600 to 700,Nov-23
WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,25,Non-Landed Properties,3,"4,100",110 to 120,"1,100 to 1,200",Nov-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,400",40 to 50,400 to 500,Oct-23
ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,600",90 to 100,"1,000 to 1,100",Oct-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,1,"3,100",60 to 70,600 to 700,Oct-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,400",40 to 50,400 to 500,Oct-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,500",40 to 50,400 to 500,Oct-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,500",40 to 50,400 to 500,Oct-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,500",40 to 50,400 to 500,Oct-23
WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,25,Non-Landed Properties,3,"4,000",140 to 150,"1,500 to 1,600",Oct-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,800",80 to 90,"900 to 1,000",Oct-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,000",50 to 60,500 to 600,Oct-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,600",110 to 120,"1,100 to 1,200",Oct-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,500",40 to 50,400 to 500,Oct-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,500",110 to 120,"1,100 to 1,200",Oct-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,250",80 to 90,800 to 900,Oct-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,300",80 to 90,"900 to 1,000",Oct-23
ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,4,"4,500",130 to 140,"1,400 to 1,500",Oct-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,3,"5,200",100 to 110,"1,100 to 1,200",Oct-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,300",100 to 110,"1,100 to 1,200",Oct-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,3,"4,600",100 to 110,"1,100 to 1,200",Oct-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,1,"3,000",60 to 70,600 to 700,Oct-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,600",70 to 80,700 to 800,Oct-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,1,"2,800",50 to 60,500 to 600,Oct-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Oct-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,450",80 to 90,"900 to 1,000",Oct-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Oct-23
WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,25,Non-Landed Properties,3,"6,200",180 to 190,"1,900 to 2,000",Oct-23
THE WOODGROVE,WOODGROVE DRIVE,25,Non-Landed Properties,2,"4,400",80 to 90,800 to 900,Oct-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"3,150",70 to 80,800 to 900,Sep-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,700",40 to 50,500 to 600,Sep-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"1,800",40 to 50,400 to 500,Sep-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,2,"3,250",70 to 80,800 to 900,Sep-23
ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,500",100 to 110,"1,100 to 1,200",Sep-23
ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"3,400",100 to 110,"1,100 to 1,200",Sep-23
WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,25,Non-Landed Properties,3,"4,100",110 to 120,"1,200 to 1,300",Sep-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,650",40 to 50,500 to 600,Sep-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,600",50 to 60,500 to 600,Sep-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,100",50 to 60,600 to 700,Sep-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,000",100 to 110,"1,100 to 1,200",Sep-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Sep-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,300",40 to 50,400 to 500,Sep-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,000",80 to 90,"900 to 1,000",Sep-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,1,"2,300",50 to 60,600 to 700,Sep-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,750",40 to 50,400 to 500,Sep-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,1,"3,800",50 to 60,600 to 700,Sep-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,100",40 to 50,400 to 500,Sep-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,100",70 to 80,700 to 800,Sep-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,NA,"7,700",300 to 310,"3,300 to 3,400",Sep-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,900",40 to 50,500 to 600,Sep-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,000",70 to 80,700 to 800,Sep-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,1,"2,900",50 to 60,500 to 600,Sep-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Sep-23
THE WOODGROVE,WOODGROVE DRIVE,25,Non-Landed Properties,2,"3,500",80 to 90,800 to 900,Sep-23
THE WOODGROVE,WOODGROVE DRIVE,25,Non-Landed Properties,2,"3,500",80 to 90,800 to 900,Sep-23
ROSEWOOD SUITES,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"3,000",110 to 120,"1,200 to 1,300",Sep-23
ROSEWOOD SUITES,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,600",110 to 120,"1,200 to 1,300",Sep-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,2,"3,000",70 to 80,800 to 900,Sep-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,500",40 to 50,400 to 500,Sep-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,000",100 to 110,"1,100 to 1,200",Sep-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Aug-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,000",50 to 60,500 to 600,Aug-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"3,000",70 to 80,800 to 900,Aug-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Aug-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,800",100 to 110,"1,100 to 1,200",Aug-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,1,"2,900",50 to 60,600 to 700,Aug-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,300",160 to 170,"1,700 to 1,800",Aug-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,1,"3,100",60 to 70,600 to 700,Aug-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,200",70 to 80,700 to 800,Aug-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,3,"5,100",100 to 110,"1,100 to 1,200",Aug-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Aug-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,3,"4,700",100 to 110,"1,100 to 1,200",Aug-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,3,"5,000",100 to 110,"1,100 to 1,200",Aug-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,900",80 to 90,"900 to 1,000",Aug-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,NA,"9,700",300 to 310,"3,300 to 3,400",Aug-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Aug-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,3,"5,000",100 to 110,"1,100 to 1,200",Aug-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,NA,"7,900",300 to 310,"3,300 to 3,400",Aug-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,2,"3,000",60 to 70,600 to 700,Aug-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,2,"4,000",70 to 80,800 to 900,Aug-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,3,"4,650",100 to 110,"1,100 to 1,200",Aug-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,000",50 to 60,600 to 700,Aug-23
WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,25,Non-Landed Properties,3,"7,250",180 to 190,"2,000 to 2,100",Aug-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,600",80 to 90,"900 to 1,000",Aug-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,NA,"11,000",300 to 310,"3,300 to 3,400",Aug-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,650",40 to 50,400 to 500,Aug-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,800",40 to 50,500 to 600,Aug-23
ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,4,"5,000",130 to 140,"1,400 to 1,500",Aug-23
WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,25,Non-Landed Properties,3,"4,500",110 to 120,"1,100 to 1,200",Aug-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Aug-23
ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"3,750",100 to 110,"1,100 to 1,200",Aug-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,2,"3,800",70 to 80,800 to 900,Aug-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,500",40 to 50,400 to 500,Aug-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,2,"3,500",60 to 70,700 to 800,Aug-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,3,"4,600",100 to 110,"1,100 to 1,200",Aug-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,450",40 to 50,400 to 500,Aug-23
THE WOODGROVE,WOODGROVE DRIVE,25,Non-Landed Properties,2,"3,000",70 to 80,800 to 900,Aug-23
ROSEWOOD SUITES,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"5,000",150 to 160,"1,600 to 1,700",Aug-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,100",50 to 60,500 to 600,Aug-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,3,"4,600",100 to 110,"1,100 to 1,200",Jul-23
WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,25,Non-Landed Properties,3,"3,500",110 to 120,"1,100 to 1,200",Jul-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,NA,"8,300",300 to 310,"3,300 to 3,400",Jul-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,1,"2,900",50 to 60,500 to 600,Jul-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,2,"3,800",60 to 70,600 to 700,Jul-23
ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,900",90 to 100,"1,000 to 1,100",Jul-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,800",80 to 90,"900 to 1,000",Jul-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,NA,"9,500",300 to 310,"3,300 to 3,400",Jul-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,100",50 to 60,500 to 600,Jul-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,NA,"8,200",300 to 310,"3,300 to 3,400",Jul-23
WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,25,Non-Landed Properties,3,"4,000",110 to 120,"1,200 to 1,300",Jul-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Jul-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Jul-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,400",110 to 120,"1,100 to 1,200",Jul-23
WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,25,Non-Landed Properties,3,"5,500",150 to 160,"1,600 to 1,700",Jul-23
WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,25,Non-Landed Properties,3,"7,500",180 to 190,"1,900 to 2,000",Jul-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,500",80 to 90,"900 to 1,000",Jul-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,500",100 to 110,"1,100 to 1,200",Jul-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,2,"4,000",70 to 80,800 to 900,Jul-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Jul-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,2,"3,200",70 to 80,800 to 900,Jul-23
WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,25,Non-Landed Properties,3,"4,700",110 to 120,"1,100 to 1,200",Jul-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,3,"5,000",100 to 110,"1,100 to 1,200",Jul-23
WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,25,Non-Landed Properties,3,"7,800",230 to 240,"2,400 to 2,500",Jul-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,1,"2,800",50 to 60,600 to 700,Jul-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Jul-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"4,100",80 to 90,"900 to 1,000",Jul-23
WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,25,Non-Landed Properties,3,"5,100",110 to 120,"1,200 to 1,300",Jul-23
WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,25,Non-Landed Properties,3,"5,500",150 to 160,"1,600 to 1,700",Jul-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,NA,"9,800",300 to 310,"3,300 to 3,400",Jul-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,980",40 to 50,500 to 600,Jul-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,3,"4,900",100 to 110,"1,100 to 1,200",Jul-23
WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,25,Non-Landed Properties,3,"4,900",140 to 150,"1,500 to 1,600",Jul-23
ROSEWOOD SUITES,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,500",110 to 120,"1,200 to 1,300",Jul-23
WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,25,Non-Landed Properties,3,"8,100",200 to 210,"2,100 to 2,200",Jul-23
ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,250",100 to 110,"1,100 to 1,200",Jul-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,650",40 to 50,400 to 500,Jul-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,500",40 to 50,400 to 500,Jul-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Jul-23
ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"3,500",100 to 110,"1,100 to 1,200",Jul-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,300",50 to 60,600 to 700,Jul-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,200",50 to 60,600 to 700,Jul-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,400",50 to 60,600 to 700,Jul-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,3,"4,900",100 to 110,"1,100 to 1,200",Jul-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,1,"3,000",50 to 60,500 to 600,Jul-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,300",50 to 60,600 to 700,Jul-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Jul-23
THE WOODGROVE,WOODGROVE DRIVE,25,Non-Landed Properties,2,"3,800",80 to 90,800 to 900,Jul-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,1,"2,800",60 to 70,600 to 700,Jul-23
WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,25,Non-Landed Properties,3,"7,200",180 to 190,"2,000 to 2,100",Jul-23
WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,25,Non-Landed Properties,3,"4,300",140 to 150,"1,500 to 1,600",Jul-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,3,"4,800",120 to 130,"1,300 to 1,400",Jul-23
ROSEWOOD SUITES,ROSEWOOD DRIVE,25,Non-Landed Properties,4,"8,300",250 to 260,"2,700 to 2,800",Jul-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,500",40 to 50,400 to 500,Jul-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,2,"4,000",70 to 80,800 to 900,Jul-23
CASABLANCA,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"3,500",100 to 110,"1,100 to 1,200",Jul-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,1,"2,700",60 to 70,600 to 700,Jul-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,100",40 to 50,400 to 500,Jul-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,300",50 to 60,500 to 600,Jul-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,500",50 to 60,500 to 600,Jul-23
WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,25,Non-Landed Properties,3,"5,400",150 to 160,"1,600 to 1,700",Jul-23
ROSEWOOD SUITES,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"4,300",140 to 150,"1,500 to 1,600",Jul-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Jul-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,1,"2,850",50 to 60,600 to 700,Jul-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,3,"3,600",160 to 170,"1,700 to 1,800",Jul-23
ROSEWOOD SUITES,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"2,700",60 to 70,600 to 700,Jul-23
PARC ROSEWOOD,ROSEWOOD DRIVE,25,Non-Landed Properties,2,"3,000",70 to 80,700 to 800,Jul-23
WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,25,Non-Landed Properties,3,"5,500",150 to 160,"1,600 to 1,700",Jun-23
WOODHAVEN,WOODGROVE AVENUE,25,Non-Landed Properties,NA,"7,500",300 to 310,"3,300 to 3,400",Jun-23
