Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE WOODLEIGH RESIDENCES,"1,310,000",592.02,"2,213",Nov-24,BIDADARI PARK DRIVE,Sub Sale,Strata,55,"23,818",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
BARTLEY RIDGE,"1,370,000",731.95,"1,872",Nov-24,MOUNT VERNON ROAD,Resale,Strata,68,"20,147",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
SANT RITZ,"1,900,000","1,054.87","1,801",Nov-24,PHENG GECK AVENUE,Resale,Strata,98,"19,388",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
PARK COLONIAL,"988,888",462.85,"2,137",Nov-24,WOODLEIGH LANE,Resale,Strata,43,"22,997",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE TRE VER,"2,450,000","1,334.74","1,836",Nov-24,POTONG PASIR AVENUE 1,Resale,Strata,124,"19,758",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
PARK COLONIAL,"2,300,000",979.52,"2,348",Nov-24,WOODLEIGH LANE,Resale,Strata,91,"25,275",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
R MAISON,"880,000",581.26,"1,514",Nov-24,SOMMERVILLE WALK,Resale,Strata,54,"16,296",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,230,000",570.49,"2,156",Nov-24,BIDADARI PARK DRIVE,Sub Sale,Strata,53,"23,208",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
ONE LEICESTER,"2,280,000","1,205.57","1,891",Nov-24,LEICESTER ROAD,Resale,Strata,112,"20,357",-,Condominium,1,Freehold,13,Rest of Central Region,01 to 05
18 WOODSVILLE,"918,000",495.14,"1,854",Nov-24,WOODSVILLE CLOSE,Resale,Strata,46,"19,957",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
THE TRE VER,"1,890,000","1,011.82","1,868",Nov-24,POTONG PASIR AVENUE 1,Resale,Strata,94,"20,106",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"2,480,000",958,"2,589",Nov-24,BIDADARI PARK DRIVE,Sub Sale,Strata,89,"27,865",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,770,000",721.19,"2,454",Nov-24,BIDADARI PARK DRIVE,Sub Sale,Strata,67,"26,418",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"1,710,088",807.3,"2,118",Nov-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,75,"22,801",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
PARK COLONIAL,"1,650,000",742.72,"2,222",Nov-24,WOODLEIGH LANE,Resale,Strata,69,"23,913",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,635,000",699.66,"2,337",Nov-24,BIDADARI PARK DRIVE,Sub Sale,Strata,65,"25,154",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE TRE VER,"1,355,000",688.9,"1,967",Nov-24,POTONG PASIR AVENUE 1,Resale,Strata,64,"21,172",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
THE TRE VER,"1,480,000",699.66,"2,115",Nov-24,POTONG PASIR AVENUE 1,Resale,Strata,65,"22,769",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
THE TRE VER,"1,242,000",624.31,"1,989",Nov-24,POTONG PASIR AVENUE 1,Resale,Strata,58,"21,414",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
PARK COLONIAL,"1,320,000",570.49,"2,314",Oct-24,WOODLEIGH LANE,Resale,Strata,53,"24,906",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE VENUE RESIDENCES,"2,368,000","1,237.86","1,913",Oct-24,TAI THONG CRESCENT,Resale,Strata,115,"20,591",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
PARC MONDRIAN,"2,480,000","1,399.32","1,772",Oct-24,WOODLEIGH CLOSE,Resale,Strata,130,"19,077",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
BARTLEY RIDGE,"860,000",462.85,"1,858",Oct-24,MOUNT VERNON ROAD,Resale,Strata,43,"20,000",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
BARTLEY RIDGE,"1,860,000",968.76,"1,920",Oct-24,MOUNT VERNON ROAD,Resale,Strata,90,"20,667",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
BARTLEY RIDGE,"1,560,000",850.36,"1,835",Oct-24,MOUNT VERNON ROAD,Resale,Strata,79,"19,747",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
PARK COLONIAL,"2,240,000",979.52,"2,287",Oct-24,WOODLEIGH LANE,Resale,Strata,91,"24,615",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
SENNETT RESIDENCE,"2,100,000","1,130.22","1,858",Oct-24,PHENG GECK AVENUE,Resale,Strata,105,"20,000",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,01 to 05
PLATINUM EDGE,"1,330,000",796.54,"1,670",Oct-24,LEICESTER ROAD,Resale,Strata,74,"17,973",-,Apartment,1,Freehold,13,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,500,000",667.37,"2,248",Oct-24,BIDADARI PARK DRIVE,Sub Sale,Strata,62,"24,194",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
8@WOODLEIGH,"1,490,000",839.59,"1,775",Oct-24,WOODLEIGH CLOSE,Resale,Strata,78,"19,103",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,291,000",570.49,"2,263",Oct-24,BIDADARI PARK DRIVE,Sub Sale,Strata,53,"24,358",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
E MAISON,"1,500,000",904.18,"1,659",Oct-24,BRADDELL ROAD,Resale,Strata,84,"17,857",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"2,510,000",958,"2,620",Oct-24,BIDADARI PARK DRIVE,Sub Sale,Strata,89,"28,202",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE POIZ RESIDENCES,"1,250,000",581.26,"2,151",Oct-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,54,"23,148",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,16 to 20
SENNETT RESIDENCE,"1,568,000",893.41,"1,755",Oct-24,PHENG GECK AVENUE,Resale,Strata,83,"18,892",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,520,000",699.66,"2,172",Oct-24,BIDADARI PARK DRIVE,Sub Sale,Strata,65,"23,385",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE TRE VER,"2,250,900","1,097.93","2,050",Oct-24,POTONG PASIR AVENUE 1,Resale,Strata,102,"22,068",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
SENNETT RESIDENCE,"1,080,000",581.26,"1,858",Oct-24,PHENG GECK AVENUE,Resale,Strata,54,"20,000",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,01 to 05
SENNETT RESIDENCE,"1,618,000",828.83,"1,952",Oct-24,PHENG GECK AVENUE,Resale,Strata,77,"21,013",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,16 to 20
PARK COLONIAL,"940,000",462.85,"2,031",Oct-24,WOODLEIGH LANE,Resale,Strata,43,"21,860",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"2,380,000",958,"2,484",Oct-24,BIDADARI PARK DRIVE,Sub Sale,Strata,89,"26,742",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
8@WOODLEIGH,"1,795,000",947.23,"1,895",Oct-24,WOODLEIGH CLOSE,Resale,Strata,88,"20,398",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,06 to 10
E MAISON,"1,430,000",904.18,"1,582",Oct-24,BRADDELL ROAD,Resale,Strata,84,"17,024",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
PARK COLONIAL,"2,220,000",979.52,"2,266",Oct-24,WOODLEIGH LANE,Resale,Strata,91,"24,396",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE POIZ RESIDENCES,"1,225,000",581.26,"2,108",Oct-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,54,"22,685",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
PARK COLONIAL,"2,330,000",979.52,"2,379",Oct-24,WOODLEIGH LANE,Resale,Strata,91,"25,604",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
E MAISON,"1,010,000",828.83,"1,219",Oct-24,BRADDELL ROAD,Resale,Strata,77,"13,117",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
SKY GREEN,"1,450,800",796.54,"1,821",Oct-24,MACPHERSON ROAD,Resale,Strata,74,"19,605",-,Condominium,1,Freehold,13,Rest of Central Region,06 to 10
PARK COLONIAL,"2,410,000","1,011.82","2,382",Oct-24,WOODLEIGH LANE,Resale,Strata,94,"25,638",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
EURO-ASIA PARK,"1,480,000",893.41,"1,657",Oct-24,WOODLEIGH CLOSE,Resale,Strata,83,"17,831",-,Condominium,1,Freehold,13,Rest of Central Region,01 to 05
8@WOODLEIGH,"2,380,000","1,367.03","1,741",Oct-24,WOODLEIGH CLOSE,Resale,Strata,127,"18,740",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,11 to 15
BARTLEY RIDGE,"2,325,000","1,173.28","1,982",Oct-24,MOUNT VERNON ROAD,Resale,Strata,109,"21,330",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
18 WOODSVILLE,"883,000",495.14,"1,783",Oct-24,WOODSVILLE CLOSE,Resale,Strata,46,"19,196",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
THE POIZ RESIDENCES,"835,000",419.8,"1,989",Oct-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,39,"21,410",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
PARK COLONIAL,"1,310,000",602.78,"2,173",Oct-24,WOODLEIGH LANE,Resale,Strata,56,"23,393",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
PARK COLONIAL,"1,500,000",667.37,"2,248",Oct-24,WOODLEIGH LANE,Resale,Strata,62,"24,194",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE POIZ RESIDENCES,"1,045,000",538.2,"1,942",Oct-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,50,"20,900",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
PARK COLONIAL,"1,480,000",635.08,"2,330",Oct-24,WOODLEIGH LANE,Resale,Strata,59,"25,085",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
SANT RITZ,"1,510,000","1,087.16","1,389",Oct-24,PHENG GECK AVENUE,Resale,Strata,101,"14,950",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
THE TRE VER,"968,000",505.91,"1,913",Sep-24,POTONG PASIR AVENUE 1,Resale,Strata,47,"20,596",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
THE POIZ RESIDENCES,"1,500,000",753.48,"1,991",Sep-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,70,"21,429",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
PARK COLONIAL,"1,295,000",602.78,"2,148",Sep-24,WOODLEIGH LANE,Resale,Strata,56,"23,125",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
SANT RITZ,"1,250,000",656.6,"1,904",Sep-24,PHENG GECK AVENUE,Resale,Strata,61,"20,492",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
BARTLEY RIDGE,"1,970,000","1,044.11","1,887",Sep-24,MOUNT VERNON ROAD,Resale,Strata,97,"20,309",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,500,000",699.66,"2,144",Sep-24,BIDADARI PARK DRIVE,Sub Sale,Strata,65,"23,077",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
BARTLEY RIDGE,"855,000",462.85,"1,847",Sep-24,MOUNT VERNON ROAD,Resale,Strata,43,"19,884",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
PARK COLONIAL,"1,350,000",635.08,"2,126",Sep-24,WOODLEIGH LANE,Resale,Strata,59,"22,881",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE POIZ RESIDENCES,"1,045,000",538.2,"1,942",Sep-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,50,"20,900",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
NIN RESIDENCE,"1,465,000",893.41,"1,640",Sep-24,PHENG GECK AVENUE,Resale,Strata,83,"17,651",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,01 to 05
THE TRE VER,"1,504,000",753.48,"1,996",Sep-24,POTONG PASIR AVENUE 1,Resale,Strata,70,"21,486",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
ONE LEICESTER,"1,560,000",904.18,"1,725",Sep-24,LEICESTER ROAD,Resale,Strata,84,"18,571",-,Condominium,1,Freehold,13,Rest of Central Region,11 to 15
PARK COLONIAL,"972,888",462.85,"2,102",Sep-24,WOODLEIGH LANE,Resale,Strata,43,"22,625",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE POIZ RESIDENCES,"1,700,000",828.83,"2,051",Sep-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,77,"22,078",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,16 to 20
THE TRE VER,"912,000",495.14,"1,842",Sep-24,POTONG PASIR AVENUE 1,Resale,Strata,46,"19,826",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
E MAISON,"1,530,000",936.47,"1,634",Sep-24,BRADDELL ROAD,Resale,Strata,87,"17,586",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
EURO-ASIA PARK,"2,260,000","1,528.49","1,479",Sep-24,WOODLEIGH CLOSE,Resale,Strata,142,"15,915",-,Condominium,1,Freehold,13,Rest of Central Region,01 to 05
THE VENUE RESIDENCES,"1,580,000",839.59,"1,882",Sep-24,TAI THONG CRESCENT,Resale,Strata,78,"20,256",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,270,000",570.49,"2,226",Sep-24,BIDADARI PARK DRIVE,Sub Sale,Strata,53,"23,962",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
PARK COLONIAL,"1,305,000",602.78,"2,165",Sep-24,WOODLEIGH LANE,Resale,Strata,56,"23,304",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
NIN RESIDENCE,"800,000",473.62,"1,689",Sep-24,PHENG GECK AVENUE,Resale,Strata,44,"18,182",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,11 to 15
SUITES@BRADDELL,"708,888",441.32,"1,606",Sep-24,BRADDELL ROAD,Resale,Strata,41,"17,290",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
THE ACACIAS,"2,610,000","1,883.7","1,386",Sep-24,SOMMERVILLE ROAD,Resale,Strata,175,"14,914",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
SANT RITZ,"888,000",527.44,"1,684",Sep-24,PHENG GECK AVENUE,Resale,Strata,49,"18,122",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
THE TRE VER,"1,390,000",699.66,"1,987",Sep-24,POTONG PASIR AVENUE 1,Resale,Strata,65,"21,385",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
WOODSVILLE 28,"2,270,000","1,399.32","1,622",Sep-24,WOODSVILLE CLOSE,Resale,Strata,130,"17,462",-,Apartment,1,99 yrs lease commencing from 2007,13,Rest of Central Region,01 to 05
BARTLEY RIDGE,"1,500,000",828.83,"1,810",Sep-24,MOUNT VERNON ROAD,Resale,Strata,77,"19,481",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
THE TRE VER,"2,000,000","1,011.82","1,977",Sep-24,POTONG PASIR AVENUE 1,Resale,Strata,94,"21,277",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,600,000",699.66,"2,287",Sep-24,BIDADARI PARK DRIVE,Sub Sale,Strata,65,"24,615",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,260,000",570.49,"2,209",Sep-24,BIDADARI PARK DRIVE,Sub Sale,Strata,53,"23,774",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,530,000",667.37,"2,293",Sep-24,BIDADARI PARK DRIVE,Sub Sale,Strata,62,"24,677",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE POIZ RESIDENCES,"1,040,000",538.2,"1,932",Sep-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,50,"20,800",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,850,000",742.72,"2,491",Sep-24,BIDADARI PARK DRIVE,Sub Sale,Strata,69,"26,812",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
SENNETT RESIDENCE,"1,480,000",818.06,"1,809",Sep-24,PHENG GECK AVENUE,Resale,Strata,76,"19,474",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,01 to 05
8@WOODLEIGH,"1,820,000",958,"1,900",Sep-24,WOODLEIGH CLOSE,Resale,Strata,89,"20,449",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,635,000",699.66,"2,337",Sep-24,BIDADARI PARK DRIVE,Sub Sale,Strata,65,"25,154",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"850,000",419.8,"2,025",Aug-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,39,"21,795",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
THE TRE VER,"1,240,000",645.84,"1,920",Aug-24,POTONG PASIR AVENUE 1,Resale,Strata,60,"20,667",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
PARK COLONIAL,"1,300,000",602.78,"2,157",Aug-24,WOODLEIGH LANE,Resale,Strata,56,"23,214",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE TRE VER,"1,430,000",742.72,"1,925",Aug-24,POTONG PASIR AVENUE 1,Resale,Strata,69,"20,725",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
BARTLEY RIDGE,"1,623,000",850.36,"1,909",Aug-24,MOUNT VERNON ROAD,Resale,Strata,79,"20,544",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
PARK COLONIAL,"2,288,000",979.52,"2,336",Aug-24,WOODLEIGH LANE,Resale,Strata,91,"25,143",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
PARK COLONIAL,"1,345,000",602.78,"2,231",Aug-24,WOODLEIGH LANE,Resale,Strata,56,"24,018",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
BARTLEY RIDGE,"1,600,000",850.36,"1,882",Aug-24,MOUNT VERNON ROAD,Resale,Strata,79,"20,253",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
THE TRE VER,"2,220,000","1,097.93","2,022",Aug-24,POTONG PASIR AVENUE 1,Resale,Strata,102,"21,765",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"1,180,000",581.26,"2,030",Aug-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,54,"21,852",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
PARK COLONIAL,"985,000",462.85,"2,128",Aug-24,WOODLEIGH LANE,Resale,Strata,43,"22,907",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE VENUE RESIDENCES,"2,438,888","1,377.79","1,770",Aug-24,TAI THONG CRESCENT,Resale,Strata,128,"19,054",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
THE TRE VER,"2,130,000","1,011.82","2,105",Aug-24,POTONG PASIR AVENUE 1,Resale,Strata,94,"22,660",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
E MAISON,"1,500,000",904.18,"1,659",Aug-24,BRADDELL ROAD,Resale,Strata,84,"17,857",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
BARTLEY RIDGE,"1,380,000",721.19,"1,914",Aug-24,MOUNT VERNON ROAD,Resale,Strata,67,"20,597",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
PARK COLONIAL,"2,458,888","1,151.75","2,135",Aug-24,WOODLEIGH LANE,Resale,Strata,107,"22,980",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"1,740,000",839.59,"2,072",Aug-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,78,"22,308",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
BARTLEY RIDGE,"2,550,000","1,550.02","1,645",Aug-24,MOUNT VERNON ROAD,Resale,Strata,144,"17,708",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
THE TRE VER,"1,400,000",699.66,"2,001",Aug-24,POTONG PASIR AVENUE 1,Resale,Strata,65,"21,538",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
PARK COLONIAL,"1,308,888",570.49,"2,294",Aug-24,WOODLEIGH LANE,Resale,Strata,53,"24,696",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,490,000",667.37,"2,233",Aug-24,BIDADARI PARK DRIVE,Sub Sale,Strata,62,"24,032",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
PARK COLONIAL,"2,150,000",979.52,"2,195",Aug-24,WOODLEIGH LANE,Resale,Strata,91,"23,626",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
THE POIZ RESIDENCES,"810,000",419.8,"1,930",Aug-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,39,"20,769",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
BARTLEY RIDGE,"2,260,000","1,162.51","1,944",Aug-24,MOUNT VERNON ROAD,Resale,Strata,108,"20,926",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
18 WOODSVILLE,"1,520,000",914.94,"1,661",Aug-24,WOODSVILLE CLOSE,Resale,Strata,85,"17,882",-,Apartment,1,Freehold,13,Rest of Central Region,01 to 05
THE VENUE RESIDENCES,"2,358,888","1,237.86","1,906",Aug-24,TAI THONG CRESCENT,Resale,Strata,115,"20,512",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
PARK COLONIAL,"2,200,000",979.52,"2,246",Aug-24,WOODLEIGH LANE,Resale,Strata,91,"24,176",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
BARTLEY RIDGE,"1,550,000",850.36,"1,823",Jul-24,MOUNT VERNON ROAD,Resale,Strata,79,"19,620",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
BARTLEY RIDGE,"838,000",462.85,"1,811",Jul-24,MOUNT VERNON ROAD,Resale,Strata,43,"19,488",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"1,460,000",753.48,"1,938",Jul-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,70,"20,857",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
R MAISON,"1,830,000","1,485.43","1,232",Jul-24,SOMMERVILLE WALK,Resale,Strata,138,"13,261",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
DAISY SUITES,"1,100,000",699.66,"1,572",Jul-24,DAISY ROAD,Resale,Strata,65,"16,923",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
BARTLEY RIDGE,"2,550,000","1,560.78","1,634",Jul-24,MOUNT VERNON ROAD,Resale,Strata,145,"17,586",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
THE VENUE RESIDENCES,"2,350,000","1,237.86","1,898",Jul-24,TAI THONG CRESCENT,Resale,Strata,115,"20,435",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
THE TRE VER,"1,408,000",699.66,"2,012",Jul-24,POTONG PASIR AVENUE 1,Resale,Strata,65,"21,662",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
PARK COLONIAL,"1,568,000",678.13,"2,312",Jul-24,WOODLEIGH LANE,Resale,Strata,63,"24,889",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
PARK COLONIAL,"1,365,000",635.08,"2,149",Jul-24,WOODLEIGH LANE,Resale,Strata,59,"23,136",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
NIN RESIDENCE,"1,568,000",904.18,"1,734",Jul-24,PHENG GECK AVENUE,Resale,Strata,84,"18,667",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,06 to 10
SANT RITZ,"1,400,000",818.06,"1,711",Jul-24,PHENG GECK AVENUE,Resale,Strata,76,"18,421",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
THE TRE VER,"1,420,000",699.66,"2,030",Jul-24,POTONG PASIR AVENUE 1,Resale,Strata,65,"21,846",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
