Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THOMSON 800,"5,380,000","3,831.98","1,404",Apr-25,THOMSON ROAD,Resale,Strata,356,"15,112",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
VIVA,"3,600,000","1,345.5","2,676",Apr-25,SUFFOLK WALK,Resale,Strata,125,"28,800",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
GOLDHILL TOWERS,"3,650,000","1,550.02","2,355",Apr-25,GOLDHILL AVENUE,Resale,Strata,144,"25,347",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
THE AXIS,"1,460,000",818.06,"1,785",Apr-25,MANDALAY ROAD,Resale,Strata,76,"19,211",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
MANDALAY TOWERS,"3,930,000","2,508.01","1,567",Apr-25,MANDALAY ROAD,Resale,Strata,233,"16,867",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
6 DERBYSHIRE,"2,408,000","1,011.82","2,380",Apr-25,DERBYSHIRE ROAD,Resale,Strata,94,"25,617",-,Condominium,1,Freehold,11,Core Central Region,11 to 15
GLOUCESTER MANSIONS,"2,400,000","1,162.51","2,064",Apr-25,NEWTON ROAD,Resale,Strata,108,"22,222",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
SUITES @ SURREY,"1,688,000",893.41,"1,889",Apr-25,SURREY ROAD,Resale,Strata,83,"20,337",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
SANCTUARY@NEWTON,"3,460,000","1,205.57","2,870",Apr-25,SURREY ROAD,New Sale,Strata,112,"30,893",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
TREVOSE PARK,"3,328,333","1,679.18","1,982",Apr-25,TREVOSE CRESCENT,Resale,Strata,156,"21,335",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
VILLA DES FLORES,"2,450,000","1,388.56","1,764",Apr-25,WHITLEY ROAD,Resale,Strata,129,"18,992",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
SKY@ELEVEN,"6,100,000","2,820.17","2,163",Apr-25,THOMSON LANE,Resale,Strata,262,"23,282",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
VILLA CHANCERY,"4,480,000","2,055.92","2,179",Apr-25,CHANCERY LANE,Resale,Strata,191,"23,455",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
PULLMAN RESIDENCES NEWTON,"3,938,000","1,162.51","3,387",Apr-25,DUNEARN ROAD,Sub Sale,Strata,108,"36,463",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
PARK INFINIA AT WEE NAM,"6,500,000","3,283.02","1,980",Apr-25,LINCOLN ROAD,Resale,Strata,305,"21,311",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
ZEDGE,"1,800,000",914.94,"1,967",Apr-25,AKYAB ROAD,Resale,Strata,85,"21,176",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
10 EVELYN,"2,120,000",753.48,"2,814",Apr-25,EVELYN ROAD,Resale,Strata,70,"30,286",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
MINBU VILLA,"3,180,000","2,335.79","1,361",Apr-25,MINBU ROAD,Resale,Strata,217,"14,654",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
SOLEIL @ SINARAN,"3,525,000","1,722.24","2,047",Apr-25,SINARAN DRIVE,Resale,Strata,160,"22,031",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,01 to 05
368 THOMSON,"1,750,000",871.88,"2,007",Apr-25,THOMSON ROAD,Resale,Strata,81,"21,605",-,Condominium,1,Freehold,11,Core Central Region,21 to 25
WATTEN HOUSE,"6,268,000","1,851.41","3,386",Apr-25,SHELFORD ROAD,New Sale,Strata,172,"36,442",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
PARK INFINIA AT WEE NAM,"3,380,000","1,463.9","2,309",Apr-25,LINCOLN ROAD,Resale,Strata,136,"24,853",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
SANCTUARY@NEWTON,"2,270,000",807.3,"2,812",Mar-25,SURREY ROAD,New Sale,Strata,75,"30,267",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
32 GILSTEAD,"13,000,000","3,821.22","3,402",Mar-25,GILSTEAD ROAD,New Sale,Strata,355,"36,620",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
ADAM PARK CONDOMINIUM,"1,820,000",893.41,"2,037",Mar-25,ADAM ROAD,Resale,Strata,83,"21,928",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
ROCHELLE AT NEWTON,"3,820,000","1,905.23","2,005",Mar-25,KENG LEE ROAD,Resale,Strata,177,"21,582",-,Condominium,1,99 yrs lease commencing from 2008,11,Core Central Region,16 to 20
10 EVELYN,"1,667,000",613.55,"2,717",Mar-25,EVELYN ROAD,Resale,Strata,57,"29,246",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
SANCTUARY@NEWTON,"3,425,000","1,205.57","2,841",Mar-25,SURREY ROAD,New Sale,Strata,112,"30,580",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
NEWTON 21,"3,980,000","2,411.14","1,651",Mar-25,NEWTON ROAD,Resale,Strata,224,"17,768",-,Apartment,1,Freehold,11,Core Central Region,21 to 25
APLETON VIEW,"2,320,000","1,205.57","1,924",Mar-25,SINARAN DRIVE,Resale,Strata,112,"20,714",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
26 NEWTON,"990,000",473.62,"2,090",Mar-25,NEWTON ROAD,Resale,Strata,44,"22,500",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
26 NEWTON,"1,800,000",775.01,"2,323",Mar-25,NEWTON ROAD,Resale,Strata,72,"25,000",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
NEWTON ONE,"2,750,000","1,216.33","2,261",Mar-25,NEWTON ROAD,Resale,Strata,113,"24,336",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
SOLEIL @ SINARAN,"1,880,000",936.47,"2,008",Mar-25,SINARAN DRIVE,Resale,Strata,87,"21,609",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,06 to 10
NINETEEN SHELFORD ROAD,"1,820,000",914.94,"1,989",Mar-25,SHELFORD ROAD,Resale,Strata,85,"21,412",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
VILLA DES FLORES,"3,000,000","1,743.77","1,720",Mar-25,WHITLEY ROAD,Resale,Strata,162,"18,519",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"5,063,000","1,539.25","3,289",Mar-25,SHELFORD ROAD,New Sale,Strata,143,"35,406",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
GILSTEAD 38,"2,620,000","1,959.05","1,337",Mar-25,GILSTEAD ROAD,Resale,Strata,182,"14,396",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
NOVENA COURT,"1,418,000",861.12,"1,647",Mar-25,JALAN NOVENA BARAT,Resale,Strata,80,"17,725",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
ENCHANTÉ,"3,249,220","1,270.15","2,558",Mar-25,EVELYN ROAD,New Sale,Strata,118,"27,536",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
35 GILSTEAD,"2,670,000",936.47,"2,851",Mar-25,GILSTEAD ROAD,Sub Sale,Strata,87,"30,690",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
HILLCREST PARK,"2,038,000","1,151.75","1,769",Mar-25,GREENWOOD AVENUE,Resale,Strata,107,"19,047",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
6 DERBYSHIRE,"2,240,000","1,011.82","2,214",Mar-25,DERBYSHIRE ROAD,Resale,Strata,94,"23,830",-,Condominium,1,Freehold,11,Core Central Region,11 to 15
ADRIA,"1,880,000",850.36,"2,211",Mar-25,DERBYSHIRE ROAD,Resale,Strata,79,"23,797",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
PARK INFINIA AT WEE NAM,"1,300,000",559.73,"2,323",Mar-25,LINCOLN ROAD,Resale,Strata,52,"25,000",-,Condominium,1,Freehold,11,Core Central Region,31 to 35
NINETEEN SHELFORD ROAD,"1,888,888",893.41,"2,114",Mar-25,SHELFORD ROAD,Resale,Strata,83,"22,758",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
IRIDIUM,"2,300,000","1,065.64","2,158",Mar-25,LINCOLN ROAD,Resale,Strata,99,"23,232",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
DUNEARN LODGE,"1,600,000","1,097.93","1,457",Mar-25,DUNEARN ROAD,Resale,Strata,102,"15,686",-,Apartment,1,99 yrs lease commencing from 1993,11,Core Central Region,01 to 05
SHELFORD REGENCY,"2,670,000","1,367.03","1,953",Mar-25,SHELFORD ROAD,Resale,Strata,127,"21,024",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
SUFFOLK PREMIER,"1,880,000","1,044.11","1,801",Mar-25,SUFFOLK ROAD,Resale,Strata,97,"19,381",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
WATTEN HOUSE,"5,053,000","1,539.25","3,283",Mar-25,SHELFORD ROAD,New Sale,Strata,143,"35,336",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
WATTEN HOUSE,"6,213,000","1,851.41","3,356",Mar-25,SHELFORD ROAD,New Sale,Strata,172,"36,122",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
NINETEEN SHELFORD ROAD,"1,800,000",893.41,"2,015",Mar-25,SHELFORD ROAD,Resale,Strata,83,"21,687",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
SANCTUARY@NEWTON,"2,250,000",807.3,"2,787",Mar-25,SURREY ROAD,New Sale,Strata,75,"30,000",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
NEWTON SUITES,"3,010,000","1,237.86","2,432",Mar-25,NEWTON ROAD,Resale,Strata,115,"26,174",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
MONTEBLEU,"1,068,000",570.49,"1,872",Mar-25,MINBU ROAD,Resale,Strata,53,"20,151",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
GILSTEAD TWO,"2,060,000",904.18,"2,278",Mar-25,GILSTEAD ROAD,Resale,Strata,84,"24,524",-,Apartment,1,Freehold,11,Core Central Region,21 to 25
NEU AT NOVENA,"3,550,000","1,302.44","2,726",Mar-25,MOULMEIN RISE,Sub Sale,Strata,121,"29,339",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
THE SPINNAKER,"2,380,000","1,313.21","1,812",Mar-25,SUFFOLK ROAD,Resale,Strata,122,"19,508",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
AMANINDA,"1,900,888","1,054.87","1,802",Mar-25,THOMSON ROAD,Resale,Strata,98,"19,397",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
PULLMAN RESIDENCES NEWTON,"4,500,000","1,377.79","3,266",Mar-25,DUNEARN ROAD,Sub Sale,Strata,128,"35,156",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
ROCHELLE AT NEWTON,"2,638,888","1,356.26","1,946",Mar-25,KENG LEE ROAD,Resale,Strata,126,"20,944",-,Condominium,1,99 yrs lease commencing from 2008,11,Core Central Region,11 to 15
HILLCREST ARCADIA,"850,000",699.66,"1,215",Mar-25,ARCADIA ROAD,Resale,Strata,65,"13,077",-,Condominium,1,99 yrs lease commencing from 1975,11,Core Central Region,01 to 05
PARK INFINIA AT WEE NAM,"1,200,000",559.73,"2,144",Mar-25,LINCOLN ROAD,Resale,Strata,52,"23,077",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
L'VIV,"2,300,000",990.29,"2,323",Feb-25,NEWTON ROAD,Resale,Strata,92,"25,000",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
LINCOLN SUITES,"1,250,000",527.44,"2,370",Feb-25,KHIANG GUAN AVENUE,Resale,Strata,49,"25,510",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
32 GILSTEAD,"14,609,000","4,197.96","3,480",Feb-25,GILSTEAD ROAD,New Sale,Strata,390,"37,459",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
RESIDENCES @ EVELYN,"2,470,000","1,108.69","2,228",Feb-25,EVELYN ROAD,Resale,Strata,103,"23,981",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
THE ARCADIA,"4,130,000","3,756.64","1,099",Feb-25,ARCADIA ROAD,Resale,Strata,349,"11,834",-,Condominium,1,99 yrs lease commencing from 1979,11,Core Central Region,01 to 05
SUITES @ SHREWSBURY,"840,000",538.2,"1,561",Feb-25,SHREWSBURY ROAD,Resale,Strata,50,"16,800",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
ADAM PARK CONDOMINIUM,"1,980,000",958,"2,067",Feb-25,ADAM ROAD,Resale,Strata,89,"22,247",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
FYVE DERBYSHIRE,"1,950,000",796.54,"2,448",Feb-25,DERBYSHIRE ROAD,Sub Sale,Strata,74,"26,351",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
HILLCREST ARCADIA,"2,300,000","1,797.59","1,279",Feb-25,ARCADIA ROAD,Resale,Strata,167,"13,772",-,Condominium,1,99 yrs lease commencing from 1975,11,Core Central Region,06 to 10
32 GILSTEAD,"14,474,000","4,219.49","3,430",Feb-25,GILSTEAD ROAD,New Sale,Strata,392,"36,923",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
WATTEN HILL,"5,000,000","2,626.42","1,904",Feb-25,WATTEN VIEW,Resale,Strata,244,"20,492",-,Condominium,1,Freehold,11,Core Central Region,-
THE GLYNDEBOURNE,"3,500,000","1,980.58","1,767",Feb-25,TREVOSE CRESCENT,Resale,Strata,184,"19,022",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
SHELFORD SUITES,"2,900,000","1,227.1","2,363",Feb-25,SHELFORD ROAD,Resale,Strata,114,"25,439",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
ROCHELLE AT NEWTON,"1,945,000","1,011.82","1,922",Feb-25,KENG LEE ROAD,Resale,Strata,94,"20,691",-,Condominium,1,99 yrs lease commencing from 2008,11,Core Central Region,16 to 20
THE GLYNDEBOURNE,"3,700,000","1,679.18","2,203",Feb-25,TREVOSE CRESCENT,Resale,Strata,156,"23,718",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
26 NEWTON,"1,030,000",473.62,"2,175",Feb-25,NEWTON ROAD,Resale,Strata,44,"23,409",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
PARK INFINIA AT WEE NAM,"2,480,000","1,001.05","2,477",Feb-25,LINCOLN ROAD,Resale,Strata,93,"26,667",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
NINETEEN SHELFORD ROAD,"1,200,000",731.95,"1,639",Feb-25,SHELFORD ROAD,Resale,Strata,68,"17,647",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
CUBE 8,"2,680,000","1,334.74","2,008",Feb-25,THOMSON ROAD,Resale,Strata,124,"21,613",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
SANCTUARY@NEWTON,"2,685,000","1,022.58","2,626",Feb-25,SURREY ROAD,New Sale,Strata,95,"28,263",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
D'CHATEAU @ SHELFORD,"1,710,000",775.01,"2,206",Feb-25,SHELFORD ROAD,Resale,Strata,72,"23,750",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
HILLCREST ARCADIA,"2,600,000","1,969.81","1,320",Feb-25,ARCADIA ROAD,Resale,Strata,183,"14,208",-,Condominium,1,99 yrs lease commencing from 1975,11,Core Central Region,06 to 10
PAVILION 11,"3,000,000","1,485.43","2,020",Feb-25,AKYAB ROAD,Resale,Strata,138,"21,739",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
6 DERBYSHIRE,"1,572,500",731.95,"2,148",Feb-25,DERBYSHIRE ROAD,Resale,Strata,68,"23,125",-,Condominium,1,Freehold,11,Core Central Region,11 to 15
THE GLYNDEBOURNE,"7,300,000","3,562.88","2,049",Feb-25,TREVOSE CRESCENT,Resale,Strata,331,"22,054",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
HILLCREST ARCADIA,"2,000,000","1,711.48","1,169",Feb-25,ARCADIA ROAD,Resale,Strata,159,"12,579",-,Condominium,1,99 yrs lease commencing from 1975,11,Core Central Region,01 to 05
VILLA DES FLORES,"3,150,000","1,915.99","1,644",Feb-25,WHITLEY ROAD,Resale,Strata,178,"17,697",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
THE AXIS,"1,428,000",818.06,"1,746",Feb-25,MANDALAY ROAD,Resale,Strata,76,"18,789",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
PAVILION 11,"2,138,888",958,"2,233",Feb-25,AKYAB ROAD,Resale,Strata,89,"24,032",-,Condominium,1,Freehold,11,Core Central Region,31 to 35
SOLEIL @ SINARAN,"2,488,000","1,097.93","2,266",Feb-25,SINARAN DRIVE,Resale,Strata,102,"24,392",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,16 to 20
TRILIGHT,"4,800,000","2,098.98","2,287",Feb-25,NEWTON ROAD,Resale,Strata,195,"24,615",-,Condominium,1,Freehold,11,Core Central Region,11 to 15
GOLDHILL TOWERS,"3,810,000","1,550.02","2,458",Feb-25,GOLDHILL AVENUE,Resale,Strata,144,"26,458",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
WATTEN HOUSE,"5,032,000","1,539.25","3,269",Feb-25,SHELFORD ROAD,New Sale,Strata,143,"35,189",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
AMARYLLIS VILLE,"2,650,000","1,237.86","2,141",Feb-25,NEWTON ROAD,Resale,Strata,115,"23,043",-,Condominium,1,99 yrs lease commencing from 1997,11,Core Central Region,26 to 30
WATTEN HOUSE,"5,084,000","1,539.25","3,303",Feb-25,SHELFORD ROAD,New Sale,Strata,143,"35,552",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
PAVILION 11,"2,985,000","1,485.43","2,010",Feb-25,AKYAB ROAD,Resale,Strata,138,"21,630",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
35 GILSTEAD,"1,480,000",548.96,"2,696",Feb-25,GILSTEAD ROAD,Sub Sale,Strata,51,"29,020",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
TREVOSE PARK,"3,000,000","1,367.03","2,195",Feb-25,TREVOSE CRESCENT,Resale,Strata,127,"23,622",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
ROCHELLE AT NEWTON,"3,550,000","1,862.17","1,906",Feb-25,KENG LEE ROAD,Resale,Strata,173,"20,520",-,Condominium,1,99 yrs lease commencing from 2008,11,Core Central Region,16 to 20
ROCHELLE AT NEWTON,"3,460,000","1,743.77","1,984",Feb-25,KENG LEE ROAD,Resale,Strata,162,"21,358",-,Condominium,1,99 yrs lease commencing from 2008,11,Core Central Region,16 to 20
THOMSON 800,"2,540,000","1,345.5","1,888",Feb-25,THOMSON ROAD,Resale,Strata,125,"20,320",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
THE TREVOSE,"2,600,000","1,474.67","1,763",Feb-25,TREVOSE CRESCENT,Resale,Strata,137,"18,978",-,Condominium,1,99 yrs lease commencing from 1996,11,Core Central Region,01 to 05
GLOUCESTER MANSIONS,"2,550,000","1,140.98","2,235",Feb-25,NEWTON ROAD,Resale,Strata,106,"24,057",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
SOLEIL @ SINARAN,"3,820,000","1,722.24","2,218",Jan-25,SINARAN DRIVE,Resale,Strata,160,"23,875",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,11 to 15
VIVA,"3,980,000","1,517.72","2,622",Jan-25,SUFFOLK WALK,Resale,Strata,141,"28,227",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
THE LINCOLN RESIDENCES,"3,275,000","1,410.08","2,323",Jan-25,SURREY ROAD,Resale,Strata,131,"25,000",-,Condominium,1,Freehold,11,Core Central Region,21 to 25
PULLMAN RESIDENCES NEWTON,"3,500,000","1,162.51","3,011",Jan-25,DUNEARN ROAD,Sub Sale,Strata,108,"32,407",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
CITY EDGE,"2,300,000","1,151.75","1,997",Jan-25,MOULMEIN RISE,Resale,Strata,107,"21,495",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
1 MOULMEIN RISE,"2,800,000","1,237.86","2,262",Jan-25,MOULMEIN RISE,Resale,Strata,115,"24,348",-,Apartment,1,Freehold,11,Core Central Region,21 to 25
THE AXIS,"1,300,000",818.06,"1,589",Jan-25,MANDALAY ROAD,Resale,Strata,76,"17,105",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
SHELFORD SUITES,"2,650,000","1,270.15","2,086",Jan-25,SHELFORD ROAD,Resale,Strata,118,"22,458",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
THE ARMADALE,"2,210,000","1,033.34","2,139",Jan-25,GILSTEAD ROAD,Resale,Strata,96,"23,021",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
NEWTON SUITES,"3,100,000","1,237.86","2,504",Jan-25,NEWTON ROAD,Resale,Strata,115,"26,957",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
26 NEWTON,"1,461,800",613.55,"2,383",Jan-25,NEWTON ROAD,Resale,Strata,57,"25,646",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
8 BASSEIN,"785,000",430.56,"1,823",Jan-25,BASSEIN ROAD,Resale,Strata,40,"19,625",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
28 SHELFORD,"2,268,000","1,194.8","1,898",Jan-25,SHELFORD ROAD,Resale,Strata,111,"20,432",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
MONTEBLEU,"1,700,000",850.36,"1,999",Jan-25,MINBU ROAD,Resale,Strata,79,"21,519",-,Condominium,1,Freehold,11,Core Central Region,21 to 25
SANCTUARY@NEWTON,"2,724,730","1,022.58","2,665",Jan-25,SURREY ROAD,New Sale,Strata,95,"28,681",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
NINETEEN SHELFORD ROAD,"1,888,000","1,001.05","1,886",Jan-25,SHELFORD ROAD,Resale,Strata,93,"20,301",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
L'VIV,"1,485,000",656.6,"2,262",Jan-25,NEWTON ROAD,Resale,Strata,61,"24,344",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
LA SUISSE,"2,500,000","1,657.66","1,508",Jan-25,SWISS VIEW,Resale,Strata,154,"16,234",-,Condominium,1,999 yrs lease commencing from 1878,11,Core Central Region,01 to 05
LA SUISSE,"2,780,000","1,657.66","1,677",Jan-25,SWISS VIEW,Resale,Strata,154,"18,052",-,Condominium,1,999 yrs lease commencing from 1878,11,Core Central Region,01 to 05
VIVA,"4,220,000","1,528.49","2,761",Jan-25,SUFFOLK WALK,Resale,Strata,142,"29,718",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
LINCOLN SUITES,"3,450,000","1,560.78","2,210",Jan-25,KHIANG GUAN AVENUE,Resale,Strata,145,"23,793",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
AMARYLLIS VILLE,"2,000,000",958,"2,088",Jan-25,NEWTON ROAD,Resale,Strata,89,"22,472",-,Condominium,1,99 yrs lease commencing from 1997,11,Core Central Region,16 to 20
BUCKLEY CLASSIQUE,"3,150,000","1,399.32","2,251",Jan-25,BUCKLEY ROAD,Resale,Strata,130,"24,231",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
NINETEEN SHELFORD ROAD,"1,850,000",893.41,"2,071",Jan-25,SHELFORD ROAD,Resale,Strata,83,"22,289",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
LA SUISSE,"2,630,000","1,657.66","1,587",Jan-25,SWISS VIEW,Resale,Strata,154,"17,078",-,Condominium,1,999 yrs lease commencing from 1878,11,Core Central Region,01 to 05
368 THOMSON,"3,600,000","1,722.24","2,090",Jan-25,THOMSON ROAD,Resale,Strata,160,"22,500",-,Condominium,1,Freehold,11,Core Central Region,21 to 25
THE HUNTINGTON,"2,300,000","1,151.75","1,997",Jan-25,MOULMEIN ROAD,Resale,Strata,107,"21,495",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
THE TREVOSE,"1,730,000",968.76,"1,786",Jan-25,TREVOSE CRESCENT,Resale,Strata,90,"19,222",-,Condominium,1,99 yrs lease commencing from 1996,11,Core Central Region,01 to 05
WATTEN HOUSE,"6,178,000","1,851.41","3,337",Dec-24,SHELFORD ROAD,New Sale,Strata,172,"35,919",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
HILLCREST ARCADIA,"2,580,000","1,969.81","1,310",Dec-24,ARCADIA ROAD,Resale,Strata,183,"14,098",-,Condominium,1,99 yrs lease commencing from 1975,11,Core Central Region,06 to 10
NEWTON 21,"2,700,000","1,184.04","2,280",Dec-24,NEWTON ROAD,Resale,Strata,110,"24,545",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
L'VIV,"1,480,000",656.6,"2,254",Dec-24,NEWTON ROAD,Resale,Strata,61,"24,262",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
THE LINCOLN RESIDENCES,"4,100,000","2,088.22","1,963",Dec-24,SURREY ROAD,Resale,Strata,194,"21,134",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
LUCIDA,"2,368,000","1,323.97","1,789",Dec-24,SUFFOLK ROAD,Resale,Strata,123,"19,252",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
SHELFORD REGENCY,"2,000,000",925.7,"2,161",Dec-24,SHELFORD ROAD,Resale,Strata,86,"23,256",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
L'VIV,"2,168,000",990.29,"2,189",Dec-24,NEWTON ROAD,Resale,Strata,92,"23,565",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
28 SHELFORD,"1,750,000",839.59,"2,084",Dec-24,SHELFORD ROAD,Resale,Strata,78,"22,436",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
L'VIV,"1,485,000",656.6,"2,262",Dec-24,NEWTON ROAD,Resale,Strata,61,"24,344",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
GOLDHILL TOWERS,"3,550,000","1,550.02","2,290",Dec-24,GOLDHILL AVENUE,Resale,Strata,144,"24,653",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
AMARYLLIS VILLE,"2,020,000",958,"2,109",Dec-24,NEWTON ROAD,Resale,Strata,89,"22,697",-,Condominium,1,99 yrs lease commencing from 1997,11,Core Central Region,11 to 15
THE ARCADIA,"4,750,000","3,767.4","1,261",Dec-24,ARCADIA ROAD,Resale,Strata,350,"13,571",-,Condominium,1,99 yrs lease commencing from 1979,11,Core Central Region,06 to 10
PAVILION 11,"3,240,000","1,485.43","2,181",Dec-24,AKYAB ROAD,Resale,Strata,138,"23,478",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
ROCHELLE AT NEWTON,"3,515,456","1,862.17","1,888",Dec-24,KENG LEE ROAD,Resale,Strata,173,"20,321",-,Condominium,1,99 yrs lease commencing from 2008,11,Core Central Region,21 to 25
NOVENA COURT,"1,370,000",861.12,"1,591",Dec-24,JALAN NOVENA BARAT,Resale,Strata,80,"17,125",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
THOMSON 800,"2,658,888","1,399.32","1,900",Dec-24,THOMSON ROAD,Resale,Strata,130,"20,453",-,Condominium,1,Freehold,11,Core Central Region,11 to 15
