Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
PINERY RESIDENCES,"3,202,000","1,237.86","2,587",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,115,"27,843",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,225,000",861.12,"2,584",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,80,"27,813",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"1,635,000",624.31,"2,619",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,58,"28,190",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"3,174,000","1,227.1","2,587",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,114,"27,842",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"1,643,000",624.31,"2,632",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,58,"28,328",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,666,000","1,054.87","2,527",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,98,"27,204",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"3,236,000","1,237.86","2,614",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,115,"28,139",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,247,000",861.12,"2,609",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,80,"28,088",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"1,653,000",624.31,"2,648",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,58,"28,500",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,013,000",807.3,"2,493",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,75,"26,840",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,259,000",861.12,"2,623",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,80,"28,238",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"1,663,000",624.31,"2,664",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,58,"28,672",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"1,570,000",635.08,"2,472",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,59,"26,610",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,024,000",807.3,"2,507",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,75,"26,987",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,283,000",861.12,"2,651",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,80,"28,538",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,046,000",807.3,"2,534",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,75,"27,280",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,104,000",807.3,"2,606",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,75,"28,053",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,295,000",861.12,"2,665",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,80,"28,688",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,741,000","1,054.87","2,598",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,98,"27,969",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,057,000",807.3,"2,548",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,75,"27,427",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,115,000",807.3,"2,620",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,75,"28,200",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,756,000","1,054.87","2,613",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,98,"28,122",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,068,000",807.3,"2,562",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,75,"27,573",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"1,557,000",624.31,"2,494",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,58,"26,845",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"1,751,000",699.66,"2,503",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"26,938",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"2,525,000","1,054.87","2,394",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,98,"25,765",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"2,192,000",871.88,"2,514",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,81,"27,062",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"1,565,000",624.31,"2,507",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,58,"26,983",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"1,767,000",699.66,"2,526",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"27,185",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"2,551,000","1,054.87","2,418",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,98,"26,031",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"2,394,000",990.29,"2,417",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,92,"26,022",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"2,212,000",871.88,"2,537",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,81,"27,309",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"1,581,000",624.31,"2,532",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,58,"27,259",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"1,552,000",624.31,"2,486",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,58,"26,759",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,408,000",990.29,"2,432",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,92,"26,174",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"1,589,000",624.31,"2,545",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,58,"27,397",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,577,000","1,054.87","2,443",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,98,"26,296",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,422,000",990.29,"2,446",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,92,"26,326",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"1,597,000",624.31,"2,558",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,58,"27,534",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"1,799,000",699.66,"2,571",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"27,677",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,622,000","1,022.58","2,564",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,95,"27,600",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,252,000",871.88,"2,583",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,81,"27,802",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"1,807,000",699.66,"2,583",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"27,800",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,464,000",990.29,"2,488",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,92,"26,783",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,262,000",871.88,"2,594",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,81,"27,926",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"1,817,000",699.66,"2,597",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"27,954",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,648,000","1,022.58","2,590",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,95,"27,874",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"1,742,000",699.66,"2,490",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"26,800",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,480,000",990.29,"2,504",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,92,"26,957",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"1,752,000",699.66,"2,504",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"26,954",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,496,000",990.29,"2,520",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,92,"27,130",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,286,000",871.88,"2,622",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,81,"28,222",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,690,000","1,022.58","2,631",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,95,"28,316",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"1,772,000",699.66,"2,533",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"27,262",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,298,000",871.88,"2,636",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,81,"28,370",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"1,661,000",624.31,"2,661",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,58,"28,638",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,543,000",990.29,"2,568",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,92,"27,641",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,310,000",871.88,"2,649",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,81,"28,519",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"1,671,000",624.31,"2,677",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,58,"28,810",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,706,000","1,054.87","2,565",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,98,"27,612",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"1,792,000",699.66,"2,561",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"27,569",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,322,000",871.88,"2,663",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,81,"28,667",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"1,768,000",699.66,"2,527",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"27,200",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"2,416,000","1,011.82","2,388",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,94,"25,702",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"1,587,000",624.31,"2,542",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,58,"27,362",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"1,776,000",699.66,"2,538",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"27,323",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"2,504,000",990.29,"2,529",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,92,"27,217",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"1,676,000",699.66,"2,395",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"25,785",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"1,522,000",624.31,"2,438",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,58,"26,241",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"2,528,000",990.29,"2,553",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,92,"27,478",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"2,100,000",871.88,"2,409",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,81,"25,926",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"1,684,000",699.66,"2,407",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"25,908",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"2,452,000","1,011.82","2,423",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,94,"26,085",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"1,800,000",699.66,"2,573",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"27,692",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,540,000",990.29,"2,565",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,92,"27,609",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,110,000",871.88,"2,420",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,81,"26,049",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,464,000","1,011.82","2,435",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,94,"26,213",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"1,808,000",699.66,"2,584",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"27,815",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,120,000",871.88,"2,432",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,81,"26,173",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"1,708,000",699.66,"2,441",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"26,277",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"1,700,000",699.66,"2,430",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"26,154",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,752,000","1,054.87","2,609",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,98,"28,082",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"1,635,000",624.31,"2,619",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,58,"28,190",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"1,824,000",699.66,"2,607",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"28,062",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,140,000",871.88,"2,454",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,81,"26,420",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,765,000","1,054.87","2,621",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,98,"28,214",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"1,832,000",699.66,"2,618",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"28,185",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"1,572,000",624.31,"2,518",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,58,"27,103",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,514,000","1,011.82","2,485",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,94,"26,745",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"1,842,000",699.66,"2,633",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"28,338",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,162,000",871.88,"2,480",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,81,"26,691",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,795,000","1,054.87","2,650",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,98,"28,520",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"1,752,000",699.66,"2,504",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"26,954",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"1,744,000",699.66,"2,493",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"26,831",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"1,602,000",624.31,"2,566",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,58,"27,621",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"1,872,000",699.66,"2,676",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"28,800",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,186,000",871.88,"2,507",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,81,"26,988",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"1,764,000",699.66,"2,521",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"27,138",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,570,000","1,011.82","2,540",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,94,"27,340",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"1,882,000",699.66,"2,690",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,65,"28,954",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,658,000",990.29,"2,684",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,92,"28,891",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"1,622,000",624.31,"2,598",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,58,"27,966",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,210,000",871.88,"2,535",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,81,"27,284",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
THE GLADES,"820,000",473.62,"1,731",Mar-26,BEDOK RISE,Resale,Strata,44,"18,636",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
LAGUNA 88,"2,888,000","2,163.56","1,335",Mar-26,EASTWOOD ROAD,Resale,Strata,201,"14,368",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"3,676,000","1,474.67","2,493",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,137,"26,832",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"2,995,000","1,194.8","2,507",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,111,"26,982",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"3,030,000","1,194.8","2,536",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,111,"27,297",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,11 to 15
PINERY RESIDENCES,"1,570,000",624.31,"2,515",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,58,"27,069",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"1,578,000",624.31,"2,528",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,58,"27,207",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"1,586,000",624.31,"2,540",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,58,"27,345",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"3,090,000","1,194.8","2,586",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,111,"27,838",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,160,000",861.12,"2,508",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,80,"27,000",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,201,000",861.12,"2,556",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,80,"27,513",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,232,000",871.88,"2,560",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,81,"27,556",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"1,483,000",624.31,"2,375",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,58,"25,569",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,01 to 05
PINERY RESIDENCES,"2,510,000",990.29,"2,535",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,92,"27,283",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,488,000","1,011.82","2,459",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,94,"26,468",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
PINERY RESIDENCES,"2,738,000","1,054.87","2,596",Mar-26,BEDOK RESERVOIR ROAD,New Sale,Strata,98,"27,939",-,Apartment,1,99 yrs lease commencing from 2025,16,Outside Central Region,06 to 10
SEA PAVILION RESIDENCES,"960,000",441.32,"2,175",Mar-26,UPPER EAST COAST ROAD,Resale,Strata,41,"23,415",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
CASA MERAH,"2,380,000","1,550.02","1,535",Mar-26,TANAH MERAH KECHIL AVENUE,Resale,Strata,144,"16,528",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,01 to 05
CASAFINA,"1,800,000","1,345.5","1,338",Mar-26,BEDOK SOUTH AVENUE 1,Resale,Strata,125,"14,400",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
BEDOK RESIDENCES,"1,080,000",581.26,"1,858",Mar-26,BEDOK NORTH DRIVE,Resale,Strata,54,"20,000",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,06 to 10
THE BAYSHORE,"2,060,000","1,431.61","1,439",Mar-26,BAYSHORE ROAD,Resale,Strata,133,"15,489",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,16 to 20
THE GLADES,"1,220,000",796.54,"1,532",Mar-26,BEDOK RISE,Resale,Strata,74,"16,486",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
THE BAYSHORE,"2,038,000","1,431.61","1,424",Mar-26,BAYSHORE ROAD,Resale,Strata,133,"15,323",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,21 to 25
TANAMERA CREST,"1,488,000","1,194.8","1,245",Mar-26,PARI DEDAP WALK,Resale,Strata,111,"13,405",-,Condominium,1,99 yrs lease commencing from 2000,16,Outside Central Region,11 to 15
CHANGI GREEN,"1,620,000","1,216.33","1,332",Mar-26,UPPER CHANGI ROAD EAST,Resale,Strata,113,"14,336",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
BEDOK RESIDENCES,"2,800,000","1,442.38","1,941",Mar-26,BEDOK NORTH DRIVE,Resale,Strata,134,"20,896",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
FAIRMOUNT CONDOMINIUM,"1,580,000","1,227.1","1,288",Mar-26,EASTWOOD ROAD,Resale,Strata,114,"13,860",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
